club_id,club_name,league,manager_name,season,start_date,end_date,fired,mid_season_fire,hire_type,reason
2414,AC Horsens,Danish Superliga,Bo Henriksen,2014/2015,2014-07-01,2020-08-24,True,True,Permanent,inferred
5818,Hobro IK,Danish Superliga,Martin Thomsen,2021/2022,2021-07-01,2025-07-27,False,False,Permanent,inferred
5818,Hobro IK,Danish Superliga,Michael Kryger,2019/2020,2020-02-26,2021-06-30,False,False,Permanent,inferred
5818,Hobro IK,Danish Superliga,Peter Sørensen,2018/2019,2019-02-21,2021-02-26,True,True,Permanent,inferred
369,Lyngby Boldklub,Danish Superliga,Morten Karlsen,2024/2025,2024-07-01,2025-09-02,True,True,Permanent,inferred
369,Lyngby Boldklub,Danish Superliga,David Nielsen,2023/2024,2024-03-03,2024-06-30,False,False,Permanent,inferred
369,Lyngby Boldklub,Danish Superliga,Magne Hoseth,2023/2024,2024-01-11,2024-03-01,True,True,Permanent,inferred
369,Lyngby Boldklub,Danish Superliga,Freyr Alexandersson,2021/2022,2021-07-01,2024-01-05,True,True,Permanent,inferred
369,Lyngby Boldklub,Danish Superliga,Carit Falch,2020/2021,2021-01-01,2021-06-30,False,False,Permanent,inferred
369,Lyngby Boldklub,Danish Superliga,Christian Nielsen,2018/2019,2019-05-10,2020-12-31,True,True,Permanent,inferred
369,Lyngby Boldklub,Danish Superliga,Michelle Lange,2017/2018,2017-10-01,2021-02-01,True,True,Permanent,inferred
443,Vejle Boldklub,Danish Superliga,Steffen Kielstrup,2024/2025,2025-02-10,2025-06-30,False,False,Permanent,inferred
443,Vejle Boldklub,Danish Superliga,Mihai Teja,2024/2025,2024-09-24,2025-02-09,True,True,Permanent,inferred
443,Vejle Boldklub,Danish Superliga,Ivan Prelec,2021/2022,2022-03-15,2024-09-23,True,True,Permanent,inferred
443,Vejle Boldklub,Danish Superliga,Peter Sørensen,2021/2022,2021-08-24,2022-03-14,True,True,Permanent,inferred
443,Vejle Boldklub,Danish Superliga,Carit Falch,2021/2022,2021-07-01,2021-08-17,True,True,Permanent,inferred
443,Vejle Boldklub,Danish Superliga,Constantin Gâlcă,2018/2019,2019-03-06,2021-06-30,False,False,Permanent,inferred
1063,Viborg FF,Danish Superliga,Jakob Poulsen,2023/2024,2023-12-19,2025-06-30,False,False,Permanent,inferred
1063,Viborg FF,Danish Superliga,Jakob Poulsen,2023/2024,2023-11-08,2023-12-18,True,True,Permanent,inferred
1063,Viborg FF,Danish Superliga,Jacob Friis,2021/2022,2022-02-03,2023-11-07,True,True,Permanent,inferred
1063,Viborg FF,Danish Superliga,Lars Friis,2020/2021,2021-01-16,2022-03-08,True,True,Permanent,inferred
1063,Viborg FF,Danish Superliga,Jacob Neestrup,2019/2020,2019-07-01,2020-12-31,True,True,Permanent,inferred
1894,Hvidovre IF,Danish Superliga,Per Frandsen,2017/2018,2017-07-01,2025-06-30,False,False,Permanent,inferred
195,Rosenborg BK,Eliteserien,Alfred Johansson,2023/2024,2024-01-01,,False,False,Permanent,inferred
195,Rosenborg BK,Eliteserien,Svein Maalen,2022/2023,2023-06-16,2023-12-31,True,True,Permanent,inferred
195,Rosenborg BK,Eliteserien,Kjetil Rekdal,2021/2022,2022-01-01,2023-06-16,False,False,Permanent,inferred
195,Rosenborg BK,Eliteserien,Åge Hareide,2020/2021,2020-09-01,2021-12-31,True,True,Permanent,inferred
195,Rosenborg BK,Eliteserien,Trond Henriksen,2020/2021,2020-07-21,2020-08-31,True,True,Permanent,inferred
195,Rosenborg BK,Eliteserien,Trond Henriksen,2019/2020,2020-06-27,2020-07-20,False,False,Permanent,inferred
195,Rosenborg BK,Eliteserien,Eirik Horneland,2018/2019,2019-01-03,2020-06-26,False,False,Permanent,inferred
1100,SK Brann,Eliteserien,Freyr Alexandersson,2024/2025,2025-01-11,,False,False,Permanent,inferred
1100,SK Brann,Eliteserien,Eirik Horneland,2021/2022,2021-08-10,2024-12-31,True,True,Permanent,inferred
1100,SK Brann,Eliteserien,Eirik Horneland,2021/2022,2021-07-20,2021-08-09,True,True,Permanent,inferred
1100,SK Brann,Eliteserien,Kåre Ingebrigtsen,2020/2021,2020-08-08,2021-07-19,False,False,Permanent,inferred
1100,SK Brann,Eliteserien,Lars Arne Nilsen,2014/2015,2015-05-29,2020-08-03,True,True,Permanent,inferred
687,Molde FK,Eliteserien,Per-Mathias Høgmo,2024/2025,2025-01-09,2025-09-14,True,True,Permanent,inferred
687,Molde FK,Eliteserien,Trond Strande,2024/2025,2024-12-09,2024-12-31,True,True,Permanent,inferred
687,Molde FK,Eliteserien,Erling Moe,2018/2019,2019-04-29,2024-12-08,True,True,Permanent,inferred
76,Vålerenga Fotball Elite,Eliteserien,Geir Bakke,2023/2024,2023-07-13,,False,False,Permanent,inferred
76,Vålerenga Fotball Elite,Eliteserien,Jan Frode Nornes,2022/2023,2023-06-13,2023-07-12,False,False,Permanent,inferred
76,Vålerenga Fotball Elite,Eliteserien,Dag-Eilev Fagermo,2019/2020,2020-01-31,2023-06-12,False,False,Permanent,inferred
76,Vålerenga Fotball Elite,Eliteserien,Ronny Deila,2016/2017,2016-10-21,2020-01-05,True,True,Permanent,inferred
10217,Sarpsborg 08 FF,Eliteserien,Christian Michelsen,2023/2024,2024-06-26,2025-08-20,True,True,Permanent,inferred
10217,Sarpsborg 08 FF,Eliteserien,Stefan Billborn,2021/2022,2022-01-07,2024-06-23,False,False,Permanent,inferred
10217,Sarpsborg 08 FF,Eliteserien,Lars Bohinen,2020/2021,2021-06-06,2021-12-31,True,True,Permanent,inferred
10217,Sarpsborg 08 FF,Eliteserien,Mikael Stahre,2019/2020,2020-01-13,2021-06-01,False,False,Permanent,inferred
10217,Sarpsborg 08 FF,Eliteserien,Geir Bakke,2014/2015,2015-01-01,2019-12-31,True,True,Permanent,inferred
1274,Stabæk Fotball,Eliteserien,Jörgen Wålemark,2024/2025,2025-01-01,2025-07-09,False,False,Permanent,inferred
1274,Stabæk Fotball,Eliteserien,Bjørn Helge Riise,2024/2025,2024-09-23,2024-12-31,True,True,Permanent,inferred
1274,Stabæk Fotball,Eliteserien,Bob Bradley,2023/2024,2023-09-10,2024-09-22,True,True,Permanent,inferred
1274,Stabæk Fotball,Eliteserien,Lars Bohinen,2022/2023,2022-08-19,2023-09-05,True,True,Permanent,inferred
1274,Stabæk Fotball,Eliteserien,Eirik Kjønø,2021/2022,2021-07-09,2022-08-16,True,True,Permanent,inferred
1274,Stabæk Fotball,Eliteserien,Jan Jönsson,2018/2019,2019-06-11,2021-07-04,False,False,Permanent,inferred
2761,FK Haugesund,Eliteserien,Toni Korkeakunnas,2024/2025,2025-05-27,2026-03-09,True,True,Permanent,inferred
2761,FK Haugesund,Eliteserien,Sancheev Manoharan,2023/2024,2024-05-24,2025-05-26,False,False,Permanent,inferred
2761,FK Haugesund,Eliteserien,Sancheev Manoharan,2023/2024,2024-05-10,2024-05-23,False,False,Permanent,inferred
2761,FK Haugesund,Eliteserien,Óskar Hrafn Thorvaldsson,2023/2024,2024-01-01,2024-05-10,False,False,Permanent,inferred
2761,FK Haugesund,Eliteserien,Sancheev Manoharan,2023/2024,2023-09-10,2023-12-31,True,True,Permanent,inferred
2761,FK Haugesund,Eliteserien,Jostein Grindhaug,2018/2019,2019-01-24,2023-09-04,True,True,Permanent,inferred
1058,Odds BK,Eliteserien,Knut Rønningene,2024/2025,2024-11-13,2025-09-15,True,True,Permanent,inferred
1058,Odds BK,Eliteserien,Kenneth Dokken,2023/2024,2024-01-16,2024-11-13,True,True,Permanent,inferred
1058,Odds BK,Eliteserien,Paco Johansen,2021/2022,2022-01-24,2023-12-31,True,True,Permanent,inferred
1058,Odds BK,Eliteserien,Jan Frode Nornes,2019/2020,2020-03-11,2022-01-12,True,True,Permanent,inferred
1058,Odds BK,Eliteserien,Dag-Eilev Fagermo,2007/2008,2008-01-01,2020-01-30,True,True,Permanent,inferred
21101,Kristiansund BK,Eliteserien,Amund Skiri,2023/2024,2023-08-26,,False,False,Permanent,inferred
21101,Kristiansund BK,Eliteserien,Christian Michelsen,2013/2014,2014-02-06,2023-08-25,True,True,Permanent,inferred
267,IK Start,Eliteserien,Azar Karadas,2023/2024,2024-02-08,,False,False,Permanent,inferred
267,IK Start,Eliteserien,Sindre Tjelmeland,2020/2021,2021-06-19,2024-01-09,True,True,Permanent,inferred
267,IK Start,Eliteserien,Alexander Persson Ören,2020/2021,2021-06-14,2021-06-18,False,False,Permanent,inferred
267,IK Start,Eliteserien,Erik Mykland,2020/2021,2021-06-14,2021-06-18,False,False,Permanent,inferred
267,IK Start,Eliteserien,Adolfo Rodriguez,2020/2021,2021-06-14,2021-06-18,False,False,Permanent,inferred
267,IK Start,Eliteserien,Johannes Thór Hardarson,2019/2020,2019-07-10,2021-06-14,False,False,Permanent,inferred
267,IK Start,Eliteserien,Johannes Thór Hardarson,2018/2019,2019-03-29,2019-07-09,False,False,Permanent,inferred
5619,Aalesunds FK,Eliteserien,Kjetil Rekdal,2024/2025,2024-07-01,,False,False,Permanent,inferred
5619,Aalesunds FK,Eliteserien,Jonas Sunde,2023/2024,2024-06-18,2024-06-30,False,False,Permanent,inferred
5619,Aalesunds FK,Eliteserien,Christian Johnsen,2022/2023,2023-06-13,2024-06-18,False,False,Permanent,inferred
5619,Aalesunds FK,Eliteserien,Marius Bøe,2022/2023,2023-05-05,2023-06-12,False,False,Permanent,inferred
5619,Aalesunds FK,Eliteserien,Lars Arne Nilsen,2020/2021,2020-08-25,2023-05-04,False,False,Permanent,inferred
5619,Aalesunds FK,Eliteserien,Lars Bohinen,2017/2018,2018-01-01,2020-08-23,True,True,Permanent,inferred
239,Viking FK,Eliteserien,Bjarte Lunde Aarsheim,2020/2021,2021-01-01,,False,False,Permanent,inferred
239,Viking FK,Eliteserien,Morten Jensen,2020/2021,2021-01-01,,False,False,Permanent,inferred
239,Viking FK,Eliteserien,Bjarne Berntsen,2017/2018,2017-12-19,2020-12-31,True,True,Permanent,inferred
11338,Mjøndalen IF,Eliteserien,Kevin Nicol,2022/2023,2023-01-01,,False,False,Permanent,inferred
11338,Mjøndalen IF,Eliteserien,Kevin Nicol,2022/2023,2022-08-19,2022-12-31,True,True,Permanent,inferred
11338,Mjøndalen IF,Eliteserien,Vegard Hansen,2005/2006,2006-01-01,2022-08-18,True,True,Permanent,inferred
501,FK Bodø/Glimt,Eliteserien,Kjetil Knutsen,2017/2018,2018-01-01,,False,False,Permanent,inferred
2817,Strømsgodset IF,Eliteserien,Dag-Eilev Fagermo,2024/2025,2025-06-10,2026-01-19,True,True,Permanent,inferred
2817,Strømsgodset IF,Eliteserien,Børre Steenslid,2024/2025,2025-05-27,2025-06-09,False,False,Permanent,inferred
2817,Strømsgodset IF,Eliteserien,Tomas Halvorsen,2024/2025,2025-05-27,2025-08-09,True,True,Permanent,inferred
2817,Strømsgodset IF,Eliteserien,Jørgen Isnes,2022/2023,2023-01-01,2025-05-26,False,False,Permanent,inferred
2817,Strømsgodset IF,Eliteserien,Bjørn Petter Ingebretsen,2020/2021,2021-04-11,2022-12-31,True,True,Permanent,inferred
2817,Strømsgodset IF,Eliteserien,Håkon Wibe-Lund,2020/2021,2021-04-11,2022-12-31,True,True,Permanent,inferred
2817,Strømsgodset IF,Eliteserien,Henrik Pedersen,2018/2019,2019-06-20,2021-04-09,True,True,Permanent,inferred
6399,Sandefjord Fotball,Eliteserien,Hans Erik Ødegaard,2020/2021,2021-01-01,2024-12-31,True,True,Permanent,inferred
6399,Sandefjord Fotball,Eliteserien,Andreas Tegström,2020/2021,2021-01-01,,False,False,Permanent,inferred
6399,Sandefjord Fotball,Eliteserien,Martí Cifuentes,2017/2018,2018-05-31,2020-12-31,True,True,Permanent,inferred
353,Lillestrøm SK,Eliteserien,Hans Erik Ødegaard,2024/2025,2025-01-01,,False,False,Permanent,inferred
353,Lillestrøm SK,Eliteserien,Dag-Eilev Fagermo,2024/2025,2024-09-30,2024-12-31,True,True,Permanent,inferred
353,Lillestrøm SK,Eliteserien,David Nielsen,2024/2025,2024-08-26,2024-09-30,True,True,Permanent,inferred
353,Lillestrøm SK,Eliteserien,Toni Ordinas,2024/2025,2024-08-22,2024-08-25,True,True,Permanent,inferred
353,Lillestrøm SK,Eliteserien,Robin Asterhed,2024/2025,2024-07-27,2024-08-21,True,True,Permanent,inferred
353,Lillestrøm SK,Eliteserien,Andreas Georgson,2023/2024,2023-12-21,2024-07-26,False,False,Permanent,inferred
353,Lillestrøm SK,Eliteserien,Eirik Bakke,2023/2024,2023-08-14,2023-12-31,True,True,Permanent,inferred
353,Lillestrøm SK,Eliteserien,Simon Mesfin,2023/2024,2023-07-12,2023-08-13,True,True,Permanent,inferred
353,Lillestrøm SK,Eliteserien,Geir Bakke,2019/2020,2020-01-01,2023-07-11,False,False,Permanent,inferred
353,Lillestrøm SK,Eliteserien,Tom Nordlie,2019/2020,2019-12-03,2019-12-31,True,True,Permanent,inferred
353,Lillestrøm SK,Eliteserien,Jörgen Lennartsson,2018/2019,2018-07-13,2019-12-02,True,True,Permanent,inferred
1293,Tromsø IL,Eliteserien,Gard Holme,2023/2024,2024-01-21,2024-12-31,True,True,Permanent,inferred
1293,Tromsø IL,Eliteserien,Jørgen Vik,2023/2024,2024-01-08,,False,False,Permanent,inferred
1293,Tromsø IL,Eliteserien,Lars Petter Andressen,2020/2021,2021-01-01,2022-12-31,True,True,Permanent,inferred
1293,Tromsø IL,Eliteserien,Gaute Helstrup,2019/2020,2020-05-20,2024-01-01,True,True,Permanent,inferred
1293,Tromsø IL,Eliteserien,Simo Valakari,2017/2018,2017-07-27,2020-04-20,True,True,Permanent,inferred
4309,Hamarkameratene,Eliteserien,Thomas Myhre,2024/2025,2025-06-24,,False,False,Permanent,inferred
4309,Hamarkameratene,Eliteserien,Jakob Michelsen,2021/2022,2022-01-09,2025-06-23,False,False,Permanent,inferred
4309,Hamarkameratene,Eliteserien,Kjetil Rekdal,2020/2021,2020-08-15,2021-12-31,True,True,Permanent,inferred
4309,Hamarkameratene,Eliteserien,Geir Frigård,2020/2021,2020-08-08,2020-08-14,True,True,Permanent,inferred
4309,Hamarkameratene,Eliteserien,Espen Olsen,2019/2020,2020-05-21,2020-08-07,True,True,Permanent,inferred
4309,Hamarkameratene,Eliteserien,Gaute Helstrup,2018/2019,2019-01-01,2020-05-19,False,False,Permanent,inferred
36224,FK Jerv,Eliteserien,Kjell André Thu,2024/2025,2025-06-10,2025-12-17,True,True,Permanent,inferred
36224,FK Jerv,Eliteserien,Frode Fagermo,2024/2025,2025-06-02,2025-06-09,False,False,Permanent,inferred
36224,FK Jerv,Eliteserien,Lars Bohinen,2023/2024,2023-10-25,2025-06-02,False,False,Permanent,inferred
36224,FK Jerv,Eliteserien,Eirik Kjønø,2023/2024,2023-08-03,2023-10-25,True,True,Permanent,inferred
36224,FK Jerv,Eliteserien,Arne Sandstø,2015/2016,2016-01-15,2023-07-10,False,False,Permanent,inferred
3837,Fredrikstad FK,Eliteserien,Andreas Hagen,2024/2025,2024-10-10,,False,False,Permanent,inferred
3837,Fredrikstad FK,Eliteserien,Andreas Hagen,2024/2025,2024-07-17,2024-10-09,True,True,Permanent,inferred
3837,Fredrikstad FK,Eliteserien,Mikkjal Thomassen,2022/2023,2023-01-01,2024-07-16,False,False,Permanent,inferred
3837,Fredrikstad FK,Eliteserien,Joakim Klæboe,2022/2023,2022-09-13,2022-12-31,True,True,Permanent,inferred
3837,Fredrikstad FK,Eliteserien,Bjørn Johansen,2018/2019,2019-01-01,2022-09-12,True,True,Permanent,inferred
23184,KFUM-Kameratene Oslo,Eliteserien,Johannes Moesgaard,2022/2023,2023-01-01,,False,False,Permanent,inferred
23184,KFUM-Kameratene Oslo,Eliteserien,Jørgen Isnes,2016/2017,2017-01-01,2022-12-31,True,True,Permanent,inferred
1057,Bryne FK,Eliteserien,Ole Kevin Knappen,2021/2022,2022-01-01,2025-12-31,True,True,Permanent,inferred
1057,Bryne FK,Eliteserien,Jan Halvor Halvorsen,2018/2019,2019-01-01,2021-12-31,True,True,Permanent,inferred
496,Malmö FF,Allsvenskan,Henrik Rydström,2022/2023,2022-12-01,2025-09-26,True,True,Permanent,inferred
496,Malmö FF,Allsvenskan,Åge Hareide,2022/2023,2022-09-06,2022-12-31,True,True,Permanent,inferred
496,Malmö FF,Allsvenskan,Andreas Georgson,2022/2023,2022-07-29,2022-09-05,True,True,Permanent,inferred
496,Malmö FF,Allsvenskan,Milos Milojevic,2021/2022,2022-01-07,2022-07-29,False,False,Permanent,inferred
496,Malmö FF,Allsvenskan,Jon Dahl Tomasson,2019/2020,2020-01-10,2021-12-30,True,True,Permanent,inferred
496,Malmö FF,Allsvenskan,Uwe Rösler,2017/2018,2018-06-12,2019-12-13,True,True,Permanent,inferred
272,AIK,Allsvenskan,Mikkjal Thomassen,2024/2025,2024-07-17,2026-01-04,True,True,Permanent,inferred
272,AIK,Allsvenskan,Henok Goitom,2023/2024,2024-06-17,2024-07-16,False,False,Permanent,inferred
272,AIK,Allsvenskan,Henning Berg,2023/2024,2023-07-02,2024-06-14,False,False,Permanent,inferred
272,AIK,Allsvenskan,Andreas Brännström,2022/2023,2023-01-01,2023-07-02,False,False,Permanent,inferred
272,AIK,Allsvenskan,Peter Wennberg,2022/2023,2022-10-18,2022-12-31,True,True,Permanent,inferred
272,AIK,Allsvenskan,Henok Goitom,2022/2023,2022-08-19,2022-10-17,True,True,Permanent,inferred
272,AIK,Allsvenskan,Bartosz Grzelak,2020/2021,2020-08-01,2022-08-19,True,True,Permanent,inferred
272,AIK,Allsvenskan,Rikard Norling,2015/2016,2016-05-14,2020-07-27,False,False,Permanent,inferred
699,Helsingborgs IF,Allsvenskan,Klebér Saarenpää,2023/2024,2024-01-01,2025-11-08,True,True,Permanent,inferred
699,Helsingborgs IF,Allsvenskan,Stuart Baxter,2022/2023,2023-04-19,2023-12-31,True,True,Permanent,inferred
699,Helsingborgs IF,Allsvenskan,Mattias Lindström,2021/2022,2022-05-31,2023-04-17,True,True,Permanent,inferred
699,Helsingborgs IF,Allsvenskan,Álvaro Santos,2021/2022,2022-05-31,2023-04-17,True,True,Permanent,inferred
699,Helsingborgs IF,Allsvenskan,Álvaro Santos,2021/2022,2022-05-22,2022-05-30,False,False,Permanent,inferred
699,Helsingborgs IF,Allsvenskan,Mattias Lindström,2021/2022,2022-05-22,2022-05-30,False,False,Permanent,inferred
699,Helsingborgs IF,Allsvenskan,Jörgen Lennartsson,2020/2021,2021-01-01,2022-05-22,False,False,Permanent,inferred
699,Helsingborgs IF,Allsvenskan,Olof Mellberg,2019/2020,2019-09-03,2020-12-31,True,True,Permanent,inferred
699,Helsingborgs IF,Allsvenskan,Alexander Tengryd,2019/2020,2019-08-24,2019-09-02,True,True,Permanent,inferred
699,Helsingborgs IF,Allsvenskan,Henrik Larsson,2018/2019,2019-06-16,2019-08-30,True,True,Permanent,inferred
801,IFK Göteborg,Allsvenskan,Stefan Billborn,2023/2024,2024-06-25,,False,False,Permanent,inferred
801,IFK Göteborg,Allsvenskan,Sindre Tjelmeland,2023/2024,2024-06-15,2024-06-24,False,False,Permanent,inferred
801,IFK Göteborg,Allsvenskan,Jens Berthel Askou,2022/2023,2023-06-08,2024-06-15,False,False,Permanent,inferred
801,IFK Göteborg,Allsvenskan,William Lundin,2022/2023,2023-03-09,2023-06-07,False,False,Permanent,inferred
801,IFK Göteborg,Allsvenskan,Mikael Stahre,2020/2021,2021-06-02,2023-03-08,True,True,Permanent,inferred
801,IFK Göteborg,Allsvenskan,Roland Nilsson,2020/2021,2020-09-11,2021-06-02,False,False,Permanent,inferred
801,IFK Göteborg,Allsvenskan,Ferran Sibila,2020/2021,2020-09-04,2020-09-10,True,True,Permanent,inferred
801,IFK Göteborg,Allsvenskan,Poya Asbaghi,2017/2018,2018-01-01,2020-09-03,True,True,Permanent,inferred
2844,IFK Norrköping,Allsvenskan,Martin Falk,2024/2025,2025-01-01,2025-12-31,True,True,Permanent,inferred
2844,IFK Norrköping,Allsvenskan,Andreas Alm,2023/2024,2024-01-01,2024-12-09,True,True,Permanent,inferred
2844,IFK Norrköping,Allsvenskan,Glen Riddersholm,2022/2023,2022-08-08,2023-12-31,True,True,Permanent,inferred
2844,IFK Norrköping,Allsvenskan,Anes Mravac,2022/2023,2022-07-12,2022-08-07,True,True,Permanent,inferred
2844,IFK Norrköping,Allsvenskan,Vedran Vucicevic,2022/2023,2022-07-12,2022-08-07,True,True,Permanent,inferred
2844,IFK Norrköping,Allsvenskan,Rikard Norling,2020/2021,2021-01-01,2022-07-11,False,False,Permanent,inferred
2844,IFK Norrköping,Allsvenskan,Jens Gustafsson,2015/2016,2016-06-01,2020-12-31,True,True,Permanent,inferred
1044,Djurgårdens IF,Allsvenskan,Jani Honkavaara,2024/2025,2025-01-01,,False,False,Permanent,inferred
1044,Djurgårdens IF,Allsvenskan,Roberth Björknesjö,2024/2025,2024-10-22,2024-12-31,True,True,Permanent,inferred
1044,Djurgårdens IF,Allsvenskan,Kim Bergstrand,2018/2019,2019-01-01,2024-10-21,True,True,Permanent,inferred
1044,Djurgårdens IF,Allsvenskan,Thomas Lagerlöf,2018/2019,2019-01-01,2024-10-21,True,True,Permanent,inferred
1059,Hammarby IF,Allsvenskan,Kim Hellberg,2023/2024,2024-01-01,2025-11-23,True,True,Permanent,inferred
1059,Hammarby IF,Allsvenskan,Ábel Lorincz,2023/2024,2023-11-01,2023-12-31,True,True,Permanent,inferred
1059,Hammarby IF,Allsvenskan,Martí Cifuentes,2021/2022,2022-01-24,2023-10-30,True,True,Permanent,inferred
1059,Hammarby IF,Allsvenskan,Milos Milojevic,2020/2021,2021-06-14,2021-12-13,True,True,Permanent,inferred
1059,Hammarby IF,Allsvenskan,Stefan Billborn,2017/2018,2018-01-10,2021-06-11,False,False,Permanent,inferred
1109,BK Häcken,Allsvenskan,Jens Gustafsson,2024/2025,2025-01-01,,False,False,Permanent,inferred
1109,BK Häcken,Allsvenskan,Joop Oosterveld,2024/2025,2024-09-24,2024-12-31,True,True,Permanent,inferred
1109,BK Häcken,Allsvenskan,Paco Johansen,2023/2024,2024-01-01,2024-09-23,True,True,Permanent,inferred
